compound,n_contexts,n_profiles,n_pairs,share,se_empirical,se_predicted,fold
ZM-323881,13,65,151,0.0420560785346755,0.0052382950011241524,0.06765742221841048,1
ZM-336372,51,169,403,0.08150551514684351,0.0038184939757916407,0.041414402260071405,0
ZM-39923,8,53,172,0.05165773782470803,0.00854348275881562,0.06339276534025146,1
ZM-447439,19,410,5078,0.024635372167450507,0.0011774923859553252,0.011666956330642813,0
ZSTK-474,19,302,3307,0.04075395348742469,0.001958688756772897,0.014457287685148694,1
a-disintegrin-and-metalloproteinase,3,17,42,0.09459169090179007,0.007246743382512302,0.12828600339042298,0
abiraterone,8,45,147,0.02355181808831891,0.006693763051918048,0.06857175317221187,1
acadesine,11,55,129,0.045778718530399574,0.007160103045027633,0.0731996602677379,0
acamprosate,10,49,138,0.05378706473851671,0.01018943490841628,0.07077247397277182,1
acarbose,13,154,1169,0.014263890375229613,0.0023183159430427863,0.024316253650362687,0
acebutolol,8,53,252,0.027749088715167354,0.005114583241160647,0.052372541574581516,1
aceclidine,2,12,30,0.1735084632581593,0.009490916358976038,0.15179004622254605,0
aceclofenac,2,10,24,0.2069195717377938,0.013157062824264666,0.16970643083072406,1
acefylline,2,12,30,0.12633218568391769,0.011267819149886303,0.15179004622254605,0
acemetacin,2,10,24,0.24565131451961666,0.012829367962224796,0.16970643083072406,1
acenocoumarol,2,12,30,0.10636808666743425,0.014700605360522685,0.15179004622254605,0
acepromazine,10,49,138,0.027827640218673625,0.006038331841397632,0.07077247397277182,1
acetazolamide,2,10,24,0.25100849347181525,0.01545831555194249,0.16970643083072406,0
acetohexamide,2,10,24,0.1766484035131379,0.015448852323867538,0.16970643083072406,1
acetohydroxamic-acid,4,33,135,0.0686865228606504,0.007335209165654737,0.07155451400038787,0
acetyl-farnesyl-cysteine,15,83,236,0.03203782937967264,0.00520302999634096,0.054118770200337604,1
acetyl-geranygeranyl-cysteine,15,84,239,0.027407513990318613,0.004861250049036281,0.05377804003328176,0
acetyl-geranyl-cysteine,15,85,246,0.04623990905336212,0.009328197622061881,0.05300738343904539,1
acetylcholine,8,45,147,0.03406365446799988,0.004699627515049511,0.06857175317221187,0
acetylcysteine,4,118,1262,0.022268267395653213,0.0022787565644527873,0.02340314606235476,1
acetylsalicylsalicylic-acid,2,10,24,0.2558094093647855,0.017295542476744242,0.16970643083072406,0
acipimox,2,12,30,0.1137601432902593,0.006884388876468993,0.15179004622254605,1
acitretin,15,96,377,0.06416618349185169,0.004580638766531641,0.042818677100846136,0
actarit,7,37,104,0.04950016419289442,0.009596973049103825,0.0815243323733237,1
acyclovir,9,76,709,0.04994437552212401,0.003491977624703848,0.031223443869350064,0
adapalene,3,18,45,0.1149802961817763,0.009526771371272292,0.12393605375957034,1
adenosine-phosphate,2,10,24,0.18216866212067073,0.013423597384005984,0.16970643083072406,0
adiphenine,2,10,24,0.23479669218844984,0.010680717220339944,0.16970643083072406,1
adipiodone,13,82,345,0.025921143449420415,0.0037006886858799285,0.04476044267978889,0
adrenosterone,2,11,25,0.1283774849071576,0.010364327775680832,0.1662776646416806,1
afatinib,18,223,1923,0.0822500683485005,0.0021253796528172804,0.018958949879521465,0
alaproclate,13,83,301,0.04121385837155129,0.010002348542019132,0.047920426288851486,1
albendazole,13,162,2121,0.05311800093209793,0.002123150220097896,0.018052343401752702,0
alclometasone,13,94,476,0.0685736647888665,0.010771591863217795,0.03810662131659739,1
alcuronium,2,11,25,0.09674407600070088,0.01363107284417001,0.1662776646416806,0
alda-1,51,167,392,0.018723962053734045,0.003236941161530173,0.04199145150999821,1
alendronic-acid,5,30,78,0.07573437162208851,0.012884048919681049,0.09413619048248592,0
alexidine,3,15,90,0.365124229501577,0.003110216542146727,0.0876360240468927,1
alfacalcidol,8,57,291,0.05779429456821239,0.00512509549476822,0.04873684663392608,0
alfadolone,2,11,25,0.143935454440348,0.01527650493050554,0.1662776646416806,1
alfadolone-acetate,13,68,179,0.026956745116934848,0.005145005630608726,0.06214088084701491,0
alfaxalone,8,64,302,0.027503881154622017,0.003335313351615428,0.047841022048239444,1
alfuzosin,13,126,926,0.01623763499272768,0.0028990803719157886,0.027321115497294414,0
alimemazine,8,62,293,0.05000940436716725,0.0030189186190467334,0.04857022444831813,1
alisertib,8,144,864,0.06062068173171461,0.0024875295419210888,0.02828440513845401,0
aliskiren,13,83,301,0.044678993061883956,0.00828652831743742,0.047920426288851486,1
alitretinoin,15,151,849,0.04915483950028663,0.00223356476212793,0.028533173385928742,0
alizapride,2,12,30,0.1350064893069437,0.009159687680350201,0.15179004622254605,1
allantoin,4,142,3654,0.028466661602477867,0.001308516371149593,0.013753703227911633,0
allantoxanamide,3,17,42,0.09507292370472736,0.013844183544521728,0.12828600339042298,1
allopurinol,2,11,25,0.1409383599441351,0.008258209862266809,0.1662776646416806,0
aloisine,14,136,785,0.049315281959468035,0.004046782601340193,0.02967352170545617,1
alosetron,7,36,95,0.08852988280541525,0.009799014012182222,0.08529864217881968,0
alpha-estradiol,9,318,6914,0.019014369951002662,0.0008701960252578464,0.009998600885399011,1
alpha-linolenic-acid,15,94,327,0.04780914846192723,0.00881323254243059,0.045975879328428976,0
alpha-methylserotonin,3,18,48,0.07046195711010697,0.016240098837309966,0.12000056805137077,1
alpha-tocopherol,4,107,954,0.019862962186825643,0.002693140319221164,0.026917190815374453,0
alprazolam,7,37,104,0.0975016192288899,0.014954329642578276,0.0815243323733237,1
alprenolol,13,94,410,0.04037035939089886,0.008842169036738276,0.04105934265709073,0
alprostadil,13,68,179,0.0472949435698399,0.011655907680989628,0.06214088084701491,1
alrestatin,13,85,288,0.03281415038664316,0.005123748056865543,0.04899002676166457,0
altanserin,13,100,481,0.024942996802280102,0.0034217157799134143,0.037908044554260736,1
altizide,8,53,172,0.023303071296511647,0.0035584802586088593,0.06339276534025146,0
altrenogest,13,83,301,0.06345558692988018,0.008464267098095998,0.047920426288851486,1
altretamine,13,139,1068,0.022596405855530945,0.004007067803812397,0.025440069546802387,0
alverine,13,72,289,0.02094190738224836,0.003824319382248544,0.04890519548284724,1
alvespimycin,14,205,4525,0.07944829146608727,0.001587705626471069,0.012359321477981062,0
alvocidib,19,387,8793,0.09341241610204644,0.0021878528060013513,0.008866156317592144,1
amantadine,13,74,303,0.025014847019687165,0.0034342489134733716,0.04776201122297543,0
ambelline,8,47,130,0.037464404322569866,0.005508847718003265,0.07291757960281542,1
ambrisentan,2,11,25,0.1636140485901285,0.019061865686573524,0.1662776646416806,0
ambroxol,13,90,412,0.029185583267498517,0.0046388245361480614,0.04095956281905789,1
amcinonide,13,136,1106,0.02867162839320103,0.002791859495681471,0.024999214164272754,0
amfepramone,2,10,24,0.22330087132169604,0.009119067464364115,0.16970643083072406,1
amifostine,4,119,1302,0.030899308760558356,0.0024161348917152645,0.023040846384744792,0
amikacin,2,10,24,0.20320526231436387,0.015197542914383752,0.16970643083072406,1
amiloride,13,169,1643,0.022290602215876372,0.004115986814085764,0.0205109199122455,0
aminobenztropine,3,18,48,0.08369461300958383,0.011145365622661928,0.12000056805137077,1
aminocaproic-acid,2,11,25,0.13137671083736838,0.016373313549475955,0.1662776646416806,0
aminogenistein,13,72,218,0.05822495420934683,0.0065827980207246225,0.05630872241521197,1
aminoglutethimide,13,139,1061,0.021396094136178382,0.004882683518308556,0.025523852642030043,0
aminohippuric-acid,2,11,25,0.15247835232315404,0.012175711407684227,0.1662776646416806,1
aminoindazole,9,49,141,0.04039046116861522,0.007878119425677368,0.07001552735422285,0
aminomethyltransferase,13,72,218,0.0464539216945567,0.005898124761498672,0.05630872241521197,1
aminopentamide,13,83,301,0.0320927665784366,0.003958254131320398,0.047920426288851486,0
aminophylline,2,11,25,0.1367449237361847,0.009085710893643316,0.1662776646416806,1
aminopurvalanol-a,15,117,697,0.11717051700429733,0.007214970108003772,0.03149107828307595,0
aminoresveratrol,3,17,40,0.08397920049735962,0.009310648186791962,0.13145403607033904,1
aminosalicylic-acid,2,11,25,0.10724044419869334,0.015129751275097875,0.1662776646416806,0
amiodarone,56,345,3799,0.03249626432257565,0.002029127869681466,0.013488674472607595,1
amiprilose,2,11,25,0.14539222546693237,0.009882383229839144,0.1662776646416806,0
amisulpride,8,102,782,0.016866511491791972,0.0021492447972493475,0.029730385740438924,1
amitriptyline,14,210,4406,0.054442187319207566,0.003135660279616202,0.012525113618975412,0
amlexanox,7,37,104,0.07829207459023858,0.01628739797349229,0.0815243323733237,1
amlodipine,13,127,930,0.03894369564303734,0.002957525453518961,0.027262297096458506,0
amodiaquine,13,79,340,0.056782790248477336,0.014856924282908463,0.04508836239467094,1
amonafide,12,50,145,0.15304245370527453,0.013654612785289077,0.06904304224563809,0
amoxapine,13,173,1701,0.020219627253390996,0.001980290191864414,0.020158200650819674,1
amoxicillin,8,55,264,0.03800743837021722,0.0096686342044339,0.051168414143264854,0
amperozide,13,82,292,0.035297987246905055,0.004806385402816761,0.04865332155688944,1
amphotericin-b,2,11,25,0.15306126187831962,0.010291778998830646,0.1662776646416806,0
ampicillin,8,80,612,0.029804137890455603,0.0031875812244129397,0.033606881102876476,1
ampiroxicam,7,37,104,0.06062668163253467,0.009127095353206409,0.0815243323733237,0
ampyrone,2,10,24,0.2983621820277277,0.012478706609544444,0.16970643083072406,1
amsacrine,13,76,256,0.17778520658247268,0.010749480195102867,0.05196177020052519,0
amthamine,13,64,154,0.03218747353176857,0.006518355759748373,0.06699518028638862,1
amuvatinib,6,136,1280,0.030366210411440244,0.002544680230748583,0.02323801007991944,0
amyleine,8,60,259,0.046920650276988725,0.007320042542079879,0.05165995678481355,1
anabasine,13,66,162,0.02792623079197714,0.013042791029449344,0.06532003568221943,0
anacardic-acid,3,18,45,0.07836543898290634,0.015464775723757672,0.12393605375957034,1
anagrelide,13,120,737,0.031884266449443914,0.0037234097421828803,0.030624582493037122,0
anandamide,15,149,825,0.01630454391816541,0.002519373695281343,0.028945226098611377,1
anastrozole,9,60,258,0.027631811355194866,0.006416770117231397,0.05175997615586897,0
andarine,13,62,162,0.05168456918731014,0.005599585200716747,0.06532003568221943,1
"androsta-1,4-dien-3,17-dione",13,63,167,0.06174307997658849,0.010716747803456559,0.06433475997562621,0
androstanol,15,84,237,0.06931373410835974,0.017426025714165523,0.054004474887538886,1
androstenedione,15,84,244,0.06877090374220196,0.007412484596150259,0.053224183458123,0
androstenol,15,83,235,0.0395198662939305,0.008516890351584781,0.05423379428376699,1
androsterone,2,12,30,0.10751255913557912,0.009582187055153303,0.15179004622254605,0
anethole,3,38,349,0.11346625357339946,0.003198944648975535,0.044503196626027884,1
angiogenesis-inhibitor,13,72,218,0.09984387931923017,0.007434637377121895,0.05630872241521197,0
aniracetam,15,91,338,0.028941535102352454,0.004113256858202646,0.04522156316461345,1
anisomycin,14,75,188,0.27836295525215354,0.009483929810701177,0.06063522534812126,0
anpirtoline,8,52,167,0.04503644181387657,0.007198281661708272,0.06433475997562621,1
antazoline,2,10,24,0.17773846982560004,0.009656177408639546,0.16970643083072406,0
anthothecol,3,31,135,0.18895930769438823,0.010049795170353886,0.07155451400038787,1
antimycin-a,14,138,929,0.06259587784633608,0.0045781769754784825,0.027276966076318153,0
apafant,13,65,151,0.0339267995811821,0.00936514417302345,0.06765742221841048,1
apicidin,14,431,14832,0.15072103395624165,0.0009299229192330697,0.006826593803176315,0
apigenin,15,235,2052,0.04400599661576259,0.00357342301143928,0.01835334558959301,1
apomorphine,2,10,24,0.3068748600895696,0.013462042904204243,0.16970643083072406,0
apoptosis-activator-II,13,65,159,0.03629432179931554,0.006131952136111464,0.0659333828067973,1
apramycin,2,11,25,0.1495529857258197,0.007159766906475427,0.1662776646416806,0
aprepitant,14,75,298,0.02874203486890236,0.01142744236099066,0.04816103245228519,1
arachidonamide,13,72,218,0.03920698627303308,0.005702313870209,0.05630872241521197,0
arachidonyl-trifluoro-methane,47,263,4257,0.07770235364394963,0.0029108979935129776,0.012742425276161243,1
arbutin,2,11,25,0.15325779813327986,0.014294541768245732,0.1662776646416806,0
arctigenin,15,101,369,0.08075160015012575,0.007311465096170896,0.04328034734190553,1
arcyriaflavin-a,13,83,301,0.053636127814310985,0.007489141171498263,0.047920426288851486,0
arecaidine-but-2-ynyl-ester,13,63,137,0.02062838453132998,0.005803437912000271,0.07103029804693967,1
arecaidine-propargyl-ester,13,72,218,0.057997702578310016,0.005725679929500415,0.05630872241521197,0
argatroban,7,49,206,0.04506688473850146,0.005791100391734769,0.05792556924758443,1
aripiprazole,7,47,184,0.06302410936494109,0.012428316579690952,0.0612907603490934,0
aristolochic-acid,13,83,276,0.11841909874085312,0.016520453562315338,0.0500436962674954,1
artemether,7,34,92,0.11223138686103319,0.015008238050829303,0.08667822453384702,0
artemisinin,2,12,30,0.1182823907257533,0.008563467423631184,0.15179004622254605,1
artesunate,50,314,5416,0.028597985475055508,0.0015623829805117744,0.011297038081633952,0
articaine,8,63,287,0.03247506163588996,0.00392818915289985,0.04907530102421889,1
arvanil,13,63,151,0.05548132146322632,0.015130933169458224,0.06765742221841048,0
ascorbic-acid,8,71,525,0.0700458705033754,0.0037693819815796635,0.03628476117147541,1
asenapine,2,10,24,0.15573172540235317,0.007819447081389326,0.16970643083072406,0
asiatic-acid,13,86,304,0.066143697298999,0.014814343854164512,0.047683390575067895,1
asiaticoside,8,53,172,0.03699405198973501,0.006555541647464414,0.06339276534025146,0
aspirin,8,44,138,0.04354683603010008,0.008334363373535474,0.07077247397277182,1
astemizole,2,10,24,0.22680755210180448,0.007418278036617407,0.16970643083072406,0
