gene_symbol,ensembl_id,ctrl_mean_expr,var_total,var_residual,var_interaction,noise,interaction_fraction,additive_fraction,reproducibility
BLOC1S4,ENSG00000186222,1.0592833,0.2374719,0.19093396,0.0038656956,0.18706827,0.016278539,0.1959724,0.020246245
ENSG00000253335,ENSG00000253335,0.30977538,0.17099333,0.17048387,0.0038655242,0.16661835,0.022606287,0.0029793899,0.022673842
ENSG00000225884,ENSG00000225884,0.09834211,0.07966626,0.07286028,0.003865067,0.06899521,0.048515733,0.085431136,0.053047657
MKKS,ENSG00000125863,1.3806287,0.08521998,0.07505443,0.003864889,0.07118954,0.04535191,0.11928599,0.051494483
ENSG00000262879,ENSG00000262879,1.5788698,0.057396714,0.04221458,0.0038647885,0.038349792,0.06733467,0.26451224,0.091551036
ABHD15-AS1,ENSG00000264031,1.081736,0.19295737,0.18063407,0.0038619472,0.17677212,0.02001451,0.06386543,0.02137995
SNCB,ENSG00000074317,0.17823546,0.11367767,0.112019725,0.0038617558,0.10815797,0.0339711,0.01458464,0.034473892
RHOBTB1,ENSG00000072422,1.0874977,0.2264575,0.2174201,0.0038617062,0.21355839,0.017052675,0.03990773,0.017761497
LINC02296,ENSG00000258859,0.3586743,0.21655098,0.20493776,0.0038616636,0.20107609,0.017832585,0.053628113,0.018843105
ENSG00000256969,ENSG00000256969,0.10633104,0.075260445,0.07530793,0.0038609107,0.071447015,0.051300664,0.0,0.051268317
TAF10,ENSG00000166337,1.1976143,0.16514312,0.1502736,0.0038599432,0.14641367,0.023373323,0.09004015,0.025686102
BICDL3P,ENSG00000225969,0.29025203,0.12993304,0.1277415,0.0038598208,0.12388168,0.029706229,0.016866714,0.030215872
ENSG00000223646,ENSG00000223646,1.0769757,0.23543087,0.20398618,0.0038597037,0.20012648,0.016394213,0.13356228,0.018921398
ENSG00000285754,ENSG00000285754,0.20473862,0.12940109,0.12962505,0.0038591567,0.12576589,0.029823218,0.0,0.02977169
DNAJB11,ENSG00000090520,1.6033957,0.06066752,0.039946932,0.0038585938,0.03608834,0.0636023,0.34154332,0.09659299
ANKRA2,ENSG00000164331,1.3941895,0.08697185,0.066565186,0.0038582787,0.06270691,0.044362385,0.23463526,0.057962414
NUP205,ENSG00000155561,1.6422715,0.038585525,0.030686688,0.0038574005,0.026829287,0.09997015,0.20470986,0.12570274
ZFP82,ENSG00000181007,0.98999554,0.16063769,0.15723354,0.0038570226,0.15337652,0.024010696,0.021191511,0.024530534
LINC00574,ENSG00000231690,0.22218812,0.123488806,0.12377375,0.0038569027,0.11991685,0.031232812,0.0,0.03116091
SLC4A2,ENSG00000164889,1.4081929,0.1287393,0.0725408,0.0038556424,0.06868515,0.029949227,0.4365295,0.053151365
VAC14,ENSG00000103043,1.5380493,0.066779114,0.052126676,0.0038553379,0.04827134,0.05773269,0.21941648,0.07396094
AP4S1,ENSG00000100478,1.2988274,0.12082575,0.11031284,0.0038545323,0.10645831,0.03190158,0.087008856,0.034941826
C1orf87,ENSG00000162598,0.13665766,0.08357461,0.0838276,0.0038540498,0.07997355,0.04611508,0.0,0.045975905
TMEM74,ENSG00000164841,0.38946468,0.2186813,0.21207933,0.0038540033,0.20822532,0.017623834,0.030189935,0.01817246
ENSG00000260710,ENSG00000260710,0.5272,0.20471488,0.19783708,0.0038538491,0.19398324,0.018825447,0.033596948,0.019479912
LINC02303,ENSG00000258616,0.100777395,0.059344586,0.059428502,0.0038536892,0.055574812,0.0649375,0.0,0.06484581
PEBP1,ENSG00000089220,1.5973488,0.07767591,0.036333773,0.0038534168,0.032480355,0.049608905,0.53223884,0.10605606
ZBTB34,ENSG00000177125,1.2843899,0.14618455,0.12645794,0.0038529125,0.12260503,0.026356496,0.13494316,0.030467935
SH3YL1,ENSG00000035115,1.5321329,0.08847394,0.06651355,0.003852768,0.06266078,0.043546926,0.24821304,0.057924557
ENSG00000285550,ENSG00000285550,0.10115085,0.08904956,0.08991614,0.0038524114,0.08606373,0.04326143,0.0,0.042844493
LARGE2,ENSG00000165905,0.46925026,0.19858183,0.19809598,0.0038521746,0.1942438,0.019398425,0.0024466102,0.019446
ENSG00000289884,ENSG00000289884,0.45353568,0.21466473,0.21227914,0.0038517297,0.20842741,0.017943002,0.011113081,0.018144645
WHAMM,ENSG00000156232,1.5606428,0.06070482,0.041515883,0.0038514754,0.037664406,0.063445956,0.31610236,0.09277113
NFAT5,ENSG00000102908,1.9918334,0.019143686,0.01130854,0.0038502892,0.0074582505,0.2011258,0.40928096,0.34047624
ARL10,ENSG00000175414,1.0826969,0.19240464,0.19005473,0.003850284,0.18620445,0.020011388,0.012213391,0.020258818
ENSG00000242317,ENSG00000242317,0.15525053,0.08148519,0.081770696,0.003850026,0.07792067,0.04724817,0.0,0.0470832
QSOX1,ENSG00000116260,1.7221935,0.044446934,0.026418312,0.0038494833,0.022568827,0.08660852,0.4056213,0.14571269
CHRNA1,ENSG00000138435,0.191738,0.10656013,0.10712254,0.0038489795,0.10327356,0.03612026,0.0,0.035930622
ENSG00000289961,ENSG00000289961,0.1237441,0.08261117,0.0839418,0.0038484284,0.08009338,0.04658484,0.0,0.045846388
GNPNAT1,ENSG00000100522,1.5941933,0.05450868,0.039302878,0.0038475653,0.035455313,0.07058629,0.2789611,0.09789526
DUSP22,ENSG00000112679,1.3325328,0.12255061,0.10864386,0.0038474863,0.10479637,0.03139508,0.11347759,0.03541375
ENSG00000288153,ENSG00000288153,0.48761645,0.20937614,0.20583473,0.0038472333,0.2019875,0.018374745,0.016914105,0.018690884
SDHAF4,ENSG00000154079,1.149353,0.18086804,0.16937913,0.0038472272,0.1655319,0.021270907,0.063520975,0.022713702
WBP1L,ENSG00000166272,1.5584853,0.06596768,0.04531981,0.0038468922,0.04147292,0.058314804,0.31299978,0.084883235
EML2-AS1,ENSG00000267757,0.56980383,0.24172434,0.21977597,0.0038466167,0.21592936,0.015913237,0.09079916,0.017502444
IGF2-AS,ENSG00000099869,0.16982563,0.10361482,0.10345622,0.0038459029,0.09961032,0.037117302,0.0015306739,0.037174206
ENSG00000288915,ENSG00000288915,0.103496365,0.054974247,0.05484857,0.0038458882,0.05100268,0.069957994,0.0022860959,0.07011829
CAGE1,ENSG00000164304,0.29156247,0.17793798,0.175761,0.003845866,0.17191513,0.02161352,0.012234516,0.021881226
KDM4A,ENSG00000066135,1.578927,0.054760627,0.041284822,0.0038448132,0.03744001,0.07021127,0.24608567,0.09312898
NAA15,ENSG00000164134,1.7563276,0.038981125,0.021356385,0.0038442044,0.01751218,0.09861707,0.45213524,0.18000257
ZNF528,ENSG00000167555,0.8089091,0.18849932,0.18225585,0.0038438523,0.17841199,0.020391863,0.033121962,0.02109042
BTBD9,ENSG00000183826,1.8636743,0.03688388,0.018725395,0.003842982,0.014882414,0.10419137,0.49231493,0.20522836
ENSG00000287448,ENSG00000287448,0.15234458,0.08823558,0.0875001,0.0038428803,0.08365722,0.043552503,0.008335374,0.04391858
ENSG00000280281,ENSG00000280281,0.055630192,0.029666344,0.030142004,0.0038427853,0.026299218,0.1295335,0.0,0.12748937
NBPF12,ENSG00000268043,1.5103657,0.07793979,0.06685667,0.003842189,0.06301448,0.049296886,0.14220113,0.057469048
GALK2,ENSG00000156958,1.6914066,0.04718156,0.030212792,0.0038421245,0.026370667,0.08143275,0.35964835,0.1271688
SEC11C,ENSG00000166562,1.4335659,0.11748208,0.07057153,0.0038417336,0.06672979,0.03270059,0.39929965,0.054437444
MUC5B-AS1,ENSG00000255177,0.08746614,0.065094724,0.06324142,0.0038404851,0.05940094,0.05899841,0.02847085,0.06072737
ENSG00000288711,ENSG00000288711,0.28720087,0.16328874,0.16212398,0.003839532,0.15828444,0.023513759,0.0071331565,0.02368269
SCIMP,ENSG00000161929,0.307127,0.18015715,0.18043669,0.0038389107,0.17659777,0.021308677,0.0,0.021275666
STYX,ENSG00000198252,1.4817659,0.07509422,0.06499072,0.0038376504,0.061153073,0.051104467,0.13454433,0.059049204
MYBBP1A,ENSG00000132382,1.335334,0.14800002,0.12018002,0.0038374453,0.116342574,0.025928682,0.18797295,0.031930808
LINC01762,ENSG00000233154,0.6418889,0.23507218,0.22038929,0.0038373936,0.2165519,0.01632432,0.062461194,0.017411888
KCTD3,ENSG00000136636,1.6331773,0.043183107,0.03191228,0.0038373012,0.028074978,0.08886117,0.26100087,0.12024529
MIOS,ENSG00000164654,1.4362723,0.07382628,0.061369352,0.0038369694,0.05753238,0.051972944,0.16873302,0.06252257
MAT1A,ENSG00000151224,0.21120924,0.08823696,0.086950324,0.003836783,0.08311354,0.04348272,0.0145815695,0.04412615
ENSG00000273711,ENSG00000273711,0.47502854,0.25035176,0.24359614,0.0038362816,0.23975986,0.015323565,0.026984513,0.015748532
RCC2,ENSG00000179051,1.5461044,0.06742717,0.052725274,0.0038361684,0.048889104,0.05689351,0.21804117,0.072757676
ENSG00000251423,ENSG00000251423,0.18022993,0.10960293,0.11054157,0.0038361624,0.106705405,0.035000548,0.0,0.034703348
PHLPP1,ENSG00000081913,1.7209208,0.04359219,0.03440018,0.0038335817,0.0305666,0.087941945,0.21086366,0.11144075
RPL4P5,ENSG00000230207,0.12606981,0.12088327,0.10651507,0.0038329589,0.10268211,0.031707935,0.11886011,0.03598513
ENSG00000260867,ENSG00000260867,0.122078665,0.09202507,0.092880405,0.0038324487,0.08904795,0.041645702,0.0,0.041262187
LINC02896,ENSG00000259215,0.44801256,0.2246119,0.21939492,0.0038312061,0.21556371,0.017057005,0.023226602,0.017462602
THOC1-DT,ENSG00000263884,0.35192138,0.18496127,0.17249365,0.003831188,0.16866246,0.02071346,0.06740667,0.022210604
AGAP1,ENSG00000157985,2.0102537,0.035202745,0.01378556,0.0038303835,0.009955176,0.108809225,0.60839534,0.27785477
FOXK1,ENSG00000164916,1.7583019,0.038071238,0.02192019,0.0038300513,0.018090138,0.100602224,0.4242323,0.17472711
ENSG00000254990,ENSG00000254990,0.48324233,0.2387638,0.22198611,0.0038298145,0.21815631,0.016040182,0.070268944,0.017252496
IL21R,ENSG00000103522,0.22977957,0.14206085,0.14272973,0.0038296538,0.13890007,0.026957842,0.0,0.026831508
ENSG00000249967,ENSG00000249967,0.3813042,0.20773806,0.2077806,0.003829238,0.20395136,0.018433012,0.0,0.018429238
PPP1R13B,ENSG00000088808,1.6736997,0.045742586,0.03370321,0.0038291079,0.029874103,0.08370991,0.26319838,0.11361255
ENSG00000248148,ENSG00000248148,0.07183226,0.06050732,0.060071427,0.003828995,0.056242432,0.063281514,0.007203963,0.0637407
ENSG00000283312,ENSG00000283312,0.29614514,0.15498732,0.1523815,0.0038289311,0.14855257,0.024704803,0.016813153,0.025127271
CRYBB2P1-1,ENSG00000291087,1.565994,0.055425555,0.043963246,0.0038283379,0.040134907,0.06907171,0.20680548,0.08708042
GIT2,ENSG00000139436,1.5983062,0.048927225,0.03630658,0.0038283146,0.032478265,0.07824508,0.25794733,0.1054441
KCNV1,ENSG00000164794,0.21575984,0.10957281,0.10839075,0.0038282925,0.104562454,0.034938343,0.010787935,0.035319366
ENSG00000284747,ENSG00000284747,0.59185314,0.25710672,0.25221065,0.0038281167,0.24838252,0.014889213,0.019042965,0.015178252
INTS9,ENSG00000104299,1.4527014,0.0801003,0.07127901,0.0038276312,0.06745138,0.04778548,0.11012801,0.053699274
TRIM56,ENSG00000169871,1.7766875,0.045241263,0.024357656,0.0038275106,0.020530146,0.08460221,0.4616053,0.15713789
SLC23A2,ENSG00000089057,1.6384906,0.035964806,0.028473653,0.003827039,0.024646614,0.10641067,0.2082912,0.13440631
HPS5,ENSG00000110756,1.5245652,0.059847176,0.04906584,0.003826915,0.045238923,0.06394479,0.1801478,0.07799551
IMMP1L,ENSG00000148950,1.6148837,0.06018766,0.050419975,0.0038266543,0.04659332,0.06357872,0.16228718,0.0758956
PCDH10-DT,ENSG00000250241,0.37098488,0.17750159,0.17294022,0.003826627,0.16911359,0.02155827,0.025697598,0.022126878
CYP4B1,ENSG00000142973,0.08763383,0.05321906,0.053452265,0.003826406,0.04962586,0.07189917,0.0,0.071585484
SLC35E3,ENSG00000175782,1.5731269,0.053207595,0.04020872,0.0038261712,0.03638255,0.07191025,0.24430488,0.09515775
MAPKBP1,ENSG00000137802,1.5241473,0.05586058,0.045911573,0.003825912,0.042085662,0.06849038,0.17810424,0.083332196
ENSG00000215869,ENSG00000215869,0.29651353,0.15326579,0.14920841,0.003825521,0.1453829,0.024960045,0.02647282,0.025638776
MGME1,ENSG00000125871,1.4752773,0.071619965,0.060798988,0.0038242906,0.056974698,0.05339699,0.15108883,0.062900566
GPD2,ENSG00000115159,1.68209,0.04704169,0.035608444,0.0038240685,0.031784374,0.08129105,0.24304499,0.10739218
MTMR4,ENSG00000108389,1.5118091,0.064902276,0.047442857,0.0038233225,0.043619536,0.058908913,0.26901087,0.080587946
TRIO,ENSG00000038382,2.056533,0.023069002,0.012556948,0.0038228575,0.00873409,0.16571404,0.45567876,0.30444163
SLC35D2,ENSG00000130958,1.5180588,0.07958071,0.06400505,0.0038228012,0.060182247,0.04803678,0.19572158,0.05972656
PJA1,ENSG00000181191,1.1622618,0.16435343,0.14269774,0.0038223723,0.13887537,0.023257028,0.13176295,0.026786495
ACHE,ENSG00000087085,0.5698321,0.25218314,0.24098413,0.0038213783,0.23716275,0.015153187,0.04440825,0.015857385
MLXIP,ENSG00000175727,1.6778704,0.04603644,0.038769774,0.0038204305,0.034949344,0.08298709,0.15784597,0.09854147
BMS1P23,ENSG00000286156,0.66277003,0.30545902,0.2586031,0.0038202861,0.2547828,0.012506706,0.15339513,0.014772778
RHOQ-AS1,ENSG00000250116,0.6809992,0.27331856,0.25929016,0.0038202286,0.25546992,0.013977202,0.05132619,0.014733411
MSTO1,ENSG00000125459,1.3266349,0.12711588,0.10800556,0.003819768,0.10418579,0.030049497,0.15033776,0.0353664
ENSG00000256943,ENSG00000256943,0.06646504,0.03861365,0.038878445,0.0038196917,0.03505875,0.09892076,0.0,0.09824703
ENSG00000289606,ENSG00000289606,0.253848,0.15379603,0.15099128,0.0038196868,0.14717159,0.024836056,0.018236857,0.025297401
PSG6,ENSG00000170848,0.083164796,0.040565856,0.041109268,0.003819485,0.037289783,0.09415517,0.0,0.09291056
LINC00052,ENSG00000259527,0.071030825,0.05333412,0.053087275,0.0038191166,0.04926816,0.07160738,0.004628279,0.07194034
ENSG00000285923,ENSG00000285923,0.22678818,0.11737072,0.11881764,0.0038191043,0.114998534,0.032538816,0.0,0.03214257
ENSG00000267127,ENSG00000267127,1.154525,0.20141427,0.17871231,0.0038190996,0.17489322,0.018961415,0.112712786,0.021370098
ENSG00000272109,ENSG00000272109,0.46212992,0.21675593,0.20285265,0.0038189327,0.19903372,0.017618585,0.06414254,0.018826142
ITM2A,ENSG00000078596,0.08464968,0.052672107,0.0534839,0.0038185292,0.04966537,0.07249623,0.0,0.07139587
ENSG00000261193,ENSG00000261193,0.2547059,0.13635223,0.13743284,0.0038184908,0.13361435,0.028004609,0.0,0.027784413
HLA-DPB1,ENSG00000223865,0.27769515,0.16085586,0.1609844,0.003817993,0.1571664,0.023735492,0.0,0.023716541
NIPA1,ENSG00000170113,1.5954084,0.057972204,0.047461253,0.0038168023,0.04364445,0.065838486,0.18131019,0.08041933
APOBEC1,ENSG00000111701,0.16248511,0.085119165,0.08609355,0.0038165345,0.082277015,0.044837546,0.0,0.044330087
FMOD,ENSG00000122176,0.09017495,0.049868986,0.050911248,0.0038163764,0.04709487,0.07652805,0.0,0.074961364
ENSG00000259713,ENSG00000259713,0.2773769,0.16162218,0.16287658,0.0038156176,0.15906096,0.023608254,0.0,0.023426436
ATPAF2,ENSG00000171953,1.2871338,0.102555126,0.09626511,0.003815594,0.092449516,0.037205297,0.06133305,0.039636314
CLDN23,ENSG00000253958,0.28448838,0.13728379,0.13304104,0.0038154782,0.12922557,0.027792634,0.030904947,0.028678957
ENSG00000287538,ENSG00000287538,0.12478289,0.09328195,0.091236465,0.003815326,0.08742114,0.04090101,0.021927956,0.041817993
ENSG00000271781,ENSG00000271781,0.21750993,0.12969667,0.11748292,0.0038152176,0.113667704,0.029416466,0.09417161,0.032474656
ASXL3,ENSG00000141431,0.46374166,0.2069468,0.2065719,0.0038150551,0.20275685,0.018434955,0.0018115685,0.018468412
ZSCAN16,ENSG00000196812,0.6333002,0.22956423,0.22463834,0.0038149783,0.22082336,0.016618349,0.021457575,0.016982757
UNKL,ENSG00000059145,1.3463032,0.11094197,0.09574983,0.0038146148,0.09193522,0.034383874,0.13693768,0.03983939
NUP62,ENSG00000213024,1.4465555,0.1142723,0.089519784,0.00381446,0.085705325,0.033380445,0.21660991,0.042610247
LIN52,ENSG00000205659,1.578761,0.054967463,0.042272136,0.0038141347,0.038458,0.069388956,0.23096077,0.0902281
RALB,ENSG00000144118,1.5629807,0.07007612,0.05284589,0.00381349,0.0490324,0.05441925,0.24587877,0.07216247
IVD,ENSG00000128928,1.4599906,0.06463804,0.056328036,0.0038129357,0.0525151,0.058989037,0.12856214,0.06769162
CEBPB-AS1,ENSG00000277449,0.41920045,0.20271827,0.20185387,0.0038124893,0.19804138,0.018806836,0.004264053,0.018887373
ZNF823,ENSG00000197933,1.1559544,0.1755619,0.15974703,0.003811781,0.15593526,0.021711892,0.090081446,0.023861358
ERI1,ENSG00000104626,1.5052968,0.06458534,0.057201143,0.0038109913,0.053390153,0.05900706,0.11433244,0.06662439
GOLM1,ENSG00000135052,1.6269852,0.052552074,0.035497576,0.0038108137,0.03168676,0.072515,0.32452568,0.107354194
LINC02213,ENSG00000249160,0.07490768,0.051929053,0.052763812,0.003810639,0.04895317,0.07338164,0.0,0.07222069
FBXO46,ENSG00000177051,1.3925481,0.09348981,0.08447328,0.0038101226,0.08066316,0.040754415,0.09644397,0.04510447
TMEM186,ENSG00000184857,0.9101672,0.24771349,0.23713046,0.0038096278,0.23332083,0.01537917,0.04272286,0.016065536
WFDC5,ENSG00000175121,0.114064775,0.058996346,0.058763202,0.0038093792,0.054953825,0.06456975,0.003951831,0.06482593
KDM7A-DT,ENSG00000260231,0.84687763,0.2681618,0.25587767,0.003808263,0.2520694,0.014201363,0.04580865,0.014883139
ENSG00000288698,ENSG00000288698,0.5899555,0.26135308,0.2603353,0.0038080672,0.25652722,0.0145705845,0.0038942688,0.014627549
ZNF664,ENSG00000179195,0.8332028,0.32779172,0.23751038,0.0038080486,0.23370233,0.0116172815,0.27542287,0.016033188
UGP2,ENSG00000169764,1.7510402,0.036195867,0.02005874,0.003806846,0.016251894,0.1051735,0.4458279,0.1897849
TMEM87B,ENSG00000153214,1.6412207,0.044742092,0.032224584,0.0038060138,0.02841857,0.08506562,0.27977028,0.11810901
ENSG00000270558,ENSG00000270558,0.39139813,0.2209967,0.21439181,0.0038050578,0.21058676,0.017217714,0.029886782,0.01774815
PPP1R21,ENSG00000162869,1.6746589,0.04174856,0.028503465,0.0038046406,0.024698824,0.09113226,0.31725875,0.13347994
HMGN1P36,ENSG00000235734,0.09125424,0.09545894,0.08972079,0.0038045696,0.08591622,0.039855562,0.06011115,0.042404547
NAPA,ENSG00000105402,1.4917299,0.09018504,0.06728667,0.003804557,0.06348211,0.042186122,0.25390428,0.05654251
H2BC17,ENSG00000274641,0.77928877,0.3607771,0.25869572,0.0038043985,0.25489134,0.010545011,0.2829486,0.014706074
AK3,ENSG00000147853,1.5468391,0.061455477,0.056762874,0.003804386,0.05295849,0.06190475,0.07635777,0.067022435
ENSG00000272008,ENSG00000272008,0.34844682,0.22686337,0.2171542,0.0038043675,0.21334983,0.016769422,0.04279741,0.017519198
PIK3CB,ENSG00000051382,1.7429723,0.03368318,0.023082228,0.003804283,0.019277945,0.112943105,0.3147254,0.16481437
VGLL1,ENSG00000102243,0.07727986,0.037928443,0.038687304,0.0038040578,0.034883246,0.10029565,0.0,0.09832833
ZNF264,ENSG00000083844,1.4937364,0.06760064,0.056180008,0.00380402,0.052375987,0.05627195,0.16894263,0.06771127
VSIG10,ENSG00000176834,1.3997366,0.13173363,0.11118417,0.0038033829,0.10738079,0.02887177,0.15599246,0.03420795
NBPF15,ENSG00000266338,1.5611757,0.06536181,0.0426849,0.0038033307,0.03888157,0.05818888,0.34694433,0.089102484
IDH3G,ENSG00000067829,1.3016224,0.13684753,0.112240486,0.0038031403,0.108437344,0.027791077,0.17981355,0.033883855
RORB-AS1,ENSG00000224825,0.07153565,0.05525727,0.055848505,0.0038026418,0.052045863,0.06881704,0.0,0.06808852
CEP57L1,ENSG00000183137,1.5277381,0.05074221,0.040002786,0.0038025384,0.036200248,0.07493837,0.21164675,0.09505684
PLAC9,ENSG00000189129,0.44549718,0.19814932,0.19422995,0.0038022364,0.1904277,0.019188743,0.01977992,0.019575953
ENSG00000241073,ENSG00000241073,0.9829751,0.23626395,0.22913694,0.0038022306,0.22533472,0.016093148,0.030165423,0.016593704
ZNF414,ENSG00000133250,0.91972816,0.25764248,0.23743773,0.0038012906,0.23363644,0.0147541305,0.07842167,0.016009632
SYS1-DBNDD2,ENSG00000254806,1.2300435,0.18548694,0.16983369,0.0038009686,0.16603272,0.02049184,0.08439005,0.022380535
SUFU,ENSG00000107882,1.5335336,0.05546965,0.04282243,0.0038004036,0.03902203,0.06851321,0.2280025,0.08874796
RP9P,ENSG00000205763,1.3918093,0.100930765,0.078441784,0.0037999596,0.074641824,0.03764917,0.22281592,0.048443053
ENSG00000227718,ENSG00000227718,0.12937008,0.06343566,0.0641287,0.0037998492,0.06032885,0.05990084,0.0,0.05925349
KCNK10,ENSG00000100433,0.3043719,0.16569175,0.16416396,0.0037991763,0.16036479,0.022929182,0.009220654,0.023142572
BAGE2,ENSG00000187172,0.5273946,0.18566756,0.18622245,0.003796302,0.18242614,0.02044677,0.0,0.020385845
UBE2Q2P1,ENSG00000189136,1.3245118,0.11742884,0.10246925,0.0037961656,0.09867308,0.03232737,0.1273928,0.037046876
RTN4,ENSG00000115310,1.9710935,0.018141657,0.012140727,0.0037959046,0.008344822,0.20923692,0.33078182,0.31265876
FMR1-AS1,ENSG00000268066,0.15869619,0.10646647,0.10606459,0.0037949777,0.10226961,0.035644814,0.00377475,0.035779875
TAPT1,ENSG00000169762,1.4911419,0.07371921,0.060509056,0.003794598,0.056714457,0.051473666,0.17919555,0.06271124
UVRAG-DT,ENSG00000255507,0.21467684,0.12502672,0.124341376,0.0037945749,0.1205468,0.030350111,0.0054815616,0.030517396
ENSG00000229491,ENSG00000229491,0.16492176,0.12486576,0.11723114,0.0037943528,0.11343679,0.030387456,0.06114266,0.032366425
GUSB,ENSG00000169919,1.4065293,0.077215314,0.064655095,0.0037943125,0.060860783,0.049139377,0.16266486,0.058685437
HPRT1,ENSG00000165704,1.6228212,0.049306735,0.03585286,0.003793624,0.032059237,0.07693926,0.2728608,0.10581092
