test,kind,r
across_replicates_same_ctx_pert,observed,0.041860126
across_replicates_same_ctx_pert,observed,0.0022056852
across_replicates_same_ctx_pert,observed,0.14204602
across_replicates_same_ctx_pert,observed,0.038203143
across_replicates_same_ctx_pert,observed,0.043926015
across_replicates_same_ctx_pert,observed,0.17212868
across_replicates_same_ctx_pert,observed,0.030598782
across_replicates_same_ctx_pert,observed,0.10774282
across_replicates_same_ctx_pert,observed,0.17243262
across_replicates_same_ctx_pert,observed,0.035860203
across_replicates_same_ctx_pert,observed,0.12188952
across_replicates_same_ctx_pert,observed,-0.0044652023
across_replicates_same_ctx_pert,observed,0.027481424
across_replicates_same_ctx_pert,observed,0.028597819
across_replicates_same_ctx_pert,observed,-0.0026982191
across_replicates_same_ctx_pert,observed,0.12921944
across_replicates_same_ctx_pert,observed,-0.0015492656
across_replicates_same_ctx_pert,observed,-0.0026982191
across_replicates_same_ctx_pert,observed,-0.0015492656
across_replicates_same_ctx_pert,observed,0.011083005
across_replicates_same_ctx_pert,observed,0.15924573
across_replicates_same_ctx_pert,observed,0.01126854
across_replicates_same_ctx_pert,observed,-0.0149925165
across_replicates_same_ctx_pert,observed,0.15924573
across_replicates_same_ctx_pert,observed,-0.0149925165
across_replicates_same_ctx_pert,observed,0.006637169
across_replicates_same_ctx_pert,observed,0.16782588
across_replicates_same_ctx_pert,observed,0.012888074
across_replicates_same_ctx_pert,observed,0.117174596
across_replicates_same_ctx_pert,observed,0.18067296
across_replicates_same_ctx_pert,observed,0.008317386
across_replicates_same_ctx_pert,observed,0.070566766
across_replicates_same_ctx_pert,observed,0.16682361
across_replicates_same_ctx_pert,observed,-0.0028598388
across_replicates_same_ctx_pert,observed,0.016413912
across_replicates_same_ctx_pert,observed,0.020672461
across_replicates_same_ctx_pert,observed,0.047168873
across_replicates_same_ctx_pert,observed,0.07330672
across_replicates_same_ctx_pert,observed,0.07330672
across_replicates_same_ctx_pert,observed,0.056093134
across_replicates_same_ctx_pert,observed,0.18057926
across_replicates_same_ctx_pert,observed,0.042595964
across_replicates_same_ctx_pert,observed,-0.008246783
across_replicates_same_ctx_pert,observed,0.011847718
across_replicates_same_ctx_pert,observed,-0.014048439
